,question_id,bundle_id,correct_answer,part,tags,tag_0,tag_1,tag_2,tag_3,tag_4,tag_5,tag,tag_num,c_rate,id,num,c_num,tag_group
2288,2288,2287,3,3,113 38 81,113,38,81,-1,-1,-1,"['113', '38', '81']",3,0.7399510660608178,2288,8583,6351,9
2289,2289,2287,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.6088324399906782,2289,8582,5225,11
2290,2290,2290,3,3,74 81 92,74,81,92,-1,-1,-1,"['74', '81', '92']",3,0.7634408602150538,2290,93,71,9
2291,2291,2290,0,3,136 81 92,136,81,92,-1,-1,-1,"['136', '81', '92']",3,0.75,2291,92,69,9
2292,2292,2290,2,3,113 81 92,113,81,92,-1,-1,-1,"['113', '81', '92']",3,0.8043478260869565,2292,92,74,9
2293,2293,2293,0,3,106 38 81,106,38,81,-1,-1,-1,"['106', '38', '81']",3,0.7857875457875458,2293,6825,5363,9
2294,2294,2293,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.8931711606096131,2294,6824,6095,9
2295,2295,2293,1,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.6179660023446659,2295,6824,4217,11
2296,2296,2296,3,3,106 38 81,106,38,81,-1,-1,-1,"['106', '38', '81']",3,0.9323870003735525,2296,5354,4992,9
2297,2297,2296,0,3,82 162 38 81,82,162,38,81,-1,-1,"['82', '162', '38', '81']",4,0.9691761628993087,2297,5353,5188,5
2298,2298,2296,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.8083317765738838,2298,5353,4327,9
2299,2299,2299,1,3,74 162 92 29,74,162,92,29,-1,-1,"['74', '162', '92', '29']",4,0.9792650033715442,2299,5932,5809,2
2300,2300,2299,2,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.7009267059814659,2300,5935,4160,12
2301,2301,2299,2,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.4923336141533277,2301,5935,2922,11
2302,2302,2302,0,3,74 81 29,74,81,29,-1,-1,-1,"['74', '81', '29']",3,0.7470460199004975,2302,6432,4805,12
2303,2303,2302,3,3,136 162 81 29,136,162,81,29,-1,-1,"['136', '162', '81', '29']",4,0.8097606465651228,2303,6434,5210,2
2304,2304,2302,2,3,157 81 29,157,81,29,-1,-1,-1,"['157', '81', '29']",3,0.878750194310586,2304,6433,5653,12
2305,2305,2305,3,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.8272537780093799,2305,3838,3175,12
2306,2306,2305,2,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.5790570461057567,2306,3839,2223,11
2307,2307,2305,0,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.7822916666666667,2307,3840,3004,12
2308,2308,2308,3,3,74 81 92,74,81,92,-1,-1,-1,"['74', '81', '92']",3,0.7959097617541641,2308,4743,3775,9
2309,2309,2308,2,3,82 81 92,82,81,92,-1,-1,-1,"['82', '81', '92']",3,0.6131956155143339,2309,4744,2909,11
2310,2310,2308,1,3,82 81 92,82,81,92,-1,-1,-1,"['82', '81', '92']",3,0.6349072512647554,2310,4744,3012,11
2311,2311,2311,3,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.6067796610169491,2311,590,358,11
2312,2312,2311,3,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.4754653130287648,2312,591,281,11
2313,2313,2311,3,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.8588235294117647,2313,595,511,9
2314,2314,2314,3,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.6916265640038498,2314,5195,3593,12
2315,2315,2314,0,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.7150279007119492,2315,5197,3716,12
2316,2316,2314,1,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.7901828681424446,2316,5195,4105,12
2317,2317,2317,3,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.6139169472502806,2317,6237,3829,11
2318,2318,2317,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.6180856180856181,2318,6237,3855,11
2319,2319,2317,1,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.8234257330556001,2319,6241,5139,9
2320,2320,2320,0,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.8658128365594527,2320,6871,5949,9
2321,2321,2320,2,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.4818803667588415,2321,6871,3311,11
2322,2322,2320,2,3,82 162 38 81,82,162,38,81,-1,-1,"['82', '162', '38', '81']",4,0.8278270994032891,2322,6871,5688,5
2323,2323,2323,3,3,106 38 102,106,38,102,-1,-1,-1,"['106', '38', '102']",3,0.9536511539916761,2323,5286,5041,9
2324,2324,2323,0,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.7294228949858089,2324,5285,3855,9
2325,2325,2323,0,3,157 38 102,157,38,102,-1,-1,-1,"['157', '38', '102']",3,0.8307168526574616,2325,5287,4392,9
2326,2326,2326,0,3,74 92 102,74,92,102,-1,-1,-1,"['74', '92', '102']",3,0.9267585206671501,2326,4137,3834,9
2327,2327,2326,1,3,136 92 102,136,92,102,-1,-1,-1,"['136', '92', '102']",3,0.7159777616630408,2327,4137,2962,9
2328,2328,2326,3,3,82 92 102,82,92,102,-1,-1,-1,"['82', '92', '102']",3,0.9088711626782693,2328,4137,3760,9
2329,2329,2329,1,3,106 38 29 102,106,38,29,102,-1,-1,"['106', '38', '29', '102']",4,0.900872154860668,2329,4701,4235,18
2330,2330,2329,2,3,136 38 29 102,136,38,29,102,-1,-1,"['136', '38', '29', '102']",4,0.9115646258503401,2330,4704,4288,18
2331,2331,2329,3,3,82 38 29 102,82,38,29,102,-1,-1,"['82', '38', '29', '102']",4,0.6753136295981289,2331,4703,3176,18
2332,2332,2332,1,3,74 92 29 102,74,92,29,102,-1,-1,"['74', '92', '29', '102']",4,0.8749617385981022,2332,6534,5717,5
2333,2333,2332,2,3,136 92 29 102,136,92,29,102,-1,-1,"['136', '92', '29', '102']",4,0.682938026013772,2333,6535,4463,5
2334,2334,2332,0,3,82 92 29 102,82,92,29,102,-1,-1,"['82', '92', '29', '102']",4,0.44726771774070107,2334,6533,2922,5
2335,2335,2335,0,3,106 92 102,106,92,102,-1,-1,-1,"['106', '92', '102']",3,0.709954233409611,2335,12236,8687,9
2336,2336,2335,1,3,161 92 102,161,92,102,-1,-1,-1,"['161', '92', '102']",3,0.2505108295872497,2336,12235,3065,11
2337,2337,2335,3,3,157 92 102,157,92,102,-1,-1,-1,"['157', '92', '102']",3,0.6293420514916224,2337,12235,7700,11
2338,2338,2338,2,3,136 38 29,136,38,29,-1,-1,-1,"['136', '38', '29']",3,0.625,2338,328,205,12
2339,2339,2338,3,3,74 38 29,74,38,29,-1,-1,-1,"['74', '38', '29']",3,0.9009009009009009,2339,333,300,12
2340,2340,2338,1,3,82 38 29,82,38,29,-1,-1,-1,"['82', '38', '29']",3,0.4090909090909091,2340,330,135,7
2341,2341,2341,2,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.5010250102501025,2341,12195,6110,11
2342,2342,2341,1,3,157 38 102,157,38,102,-1,-1,-1,"['157', '38', '102']",3,0.8566155360511853,2342,12191,10443,9
2343,2343,2341,3,3,161 38 102,161,38,102,-1,-1,-1,"['161', '38', '102']",3,0.4568569553805774,2343,12192,5570,11
2344,2344,2344,3,3,74 92 102,74,92,102,-1,-1,-1,"['74', '92', '102']",3,0.9411280362289007,2344,4858,4572,9
2345,2345,2344,2,3,136 92 102,136,92,102,-1,-1,-1,"['136', '92', '102']",3,0.8742539617205186,2345,4859,4248,9
2346,2346,2344,1,3,157 92 102,157,92,102,-1,-1,-1,"['157', '92', '102']",3,0.87075529944433,2346,4859,4231,9
2347,2347,2347,0,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.697446479236523,2347,3877,2704,9
2348,2348,2347,0,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.8581743166580712,2348,3878,3328,9
2349,2349,2347,1,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.8857363941191643,2349,3877,3434,9
2350,2350,2350,1,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.8038961038961039,2350,3850,3095,12
2351,2351,2350,1,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.787737074564822,2351,3849,3032,12
2352,2352,2350,2,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.6791374382956612,2352,3849,2614,12
2353,2353,2353,3,3,74 92 102,74,92,102,-1,-1,-1,"['74', '92', '102']",3,0.869249692496925,2353,8130,7067,9
2354,2354,2353,1,3,136 92 102,136,92,102,-1,-1,-1,"['136', '92', '102']",3,0.34970457902511076,2354,8124,2841,11
2355,2355,2353,3,3,113 92 102,113,92,102,-1,-1,-1,"['113', '92', '102']",3,0.7987452331160044,2355,8129,6493,9
2356,2356,2356,3,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.5694561848408002,2356,7098,4042,11
2357,2357,2356,2,3,113 38 102,113,38,102,-1,-1,-1,"['113', '38', '102']",3,0.8207440811724915,2357,7096,5824,9
2358,2358,2356,0,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.8956043956043956,2358,7098,6357,9
2359,2359,2359,1,3,106 92 102,106,92,102,-1,-1,-1,"['106', '92', '102']",3,0.3773257002657943,2359,9782,3691,11
2360,2360,2359,2,3,136 92 102,136,92,102,-1,-1,-1,"['136', '92', '102']",3,0.8831646734130635,2360,9783,8640,9
2361,2361,2359,3,3,113 92 102,113,92,102,-1,-1,-1,"['113', '92', '102']",3,0.8391086578759072,2361,9783,8209,9
2362,2362,2362,3,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.549036221139589,2362,9442,5184,11
2363,2363,2362,2,3,161 38 81,161,38,81,-1,-1,-1,"['161', '38', '81']",3,0.772178699978827,2363,9446,7294,9
2364,2364,2362,0,3,157 162 38 81,157,162,38,81,-1,-1,"['157', '162', '38', '81']",4,0.4990468121160771,2364,9442,4712,5
2365,2365,2365,2,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.9003229594832648,2365,6812,6133,9
2366,2366,2365,3,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.5468291250733999,2366,6812,3725,11
2367,2367,2365,1,3,161 38 81,161,38,81,-1,-1,-1,"['161', '38', '81']",3,0.7116231288523628,2367,6814,4849,9
2368,2368,2368,3,3,74 38 92 29,74,38,92,29,-1,-1,"['74', '38', '92', '29']",4,0.8960511748062492,2368,8129,7284,9
2369,2369,2368,0,3,136 38 92 29,136,38,92,29,-1,-1,"['136', '38', '92', '29']",4,0.8420664206642067,2369,8130,6846,9
2370,2370,2368,3,3,161 38 92 29,161,38,92,29,-1,-1,"['161', '38', '92', '29']",4,0.7235822364374462,2370,8129,5882,9
2371,2371,2371,3,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.6168862275449102,2371,16700,10302,11
2372,2372,2371,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.6195294258516434,2372,16703,10348,11
2373,2373,2371,0,3,161 162 38 81,161,162,38,81,-1,-1,"['161', '162', '38', '81']",4,0.33439071103662915,2373,16708,5587,5
2374,2374,2374,2,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.8872458410351202,2374,7033,6240,12
2375,2375,2374,0,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.7770827409724197,2375,7034,5466,12
2376,2376,2374,2,3,161 92 29,161,92,29,-1,-1,-1,"['161', '92', '29']",3,0.7701492537313432,2376,7035,5418,12
2377,2377,2377,3,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.3063459378509921,2377,10684,3273,11
2378,2378,2377,0,3,161 92 29,161,92,29,-1,-1,-1,"['161', '92', '29']",3,0.7749695778339418,2378,10683,8279,12
2379,2379,2377,3,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.6711572644775002,2379,10689,7174,12
2380,2380,2380,2,3,106 162 38 29,106,162,38,29,-1,-1,"['106', '162', '38', '29']",4,0.8339414040906579,2380,9045,7543,2
2381,2381,2380,2,3,161 38 29,161,38,29,-1,-1,-1,"['161', '38', '29']",3,0.9126685827990272,2381,9046,8256,12
2382,2382,2380,0,3,157 38 29,157,38,29,-1,-1,-1,"['157', '38', '29']",3,0.8040906578220011,2382,9045,7273,12
2383,2383,2383,2,3,74 81 92,74,81,92,-1,-1,-1,"['74', '81', '92']",3,0.5100900341508848,2383,9663,4929,11
2384,2384,2383,2,3,136 81 92,136,81,92,-1,-1,-1,"['136', '81', '92']",3,0.5499689633767846,2384,9666,5316,11
2385,2385,2383,1,3,161 81 92,161,81,92,-1,-1,-1,"['161', '81', '92']",3,0.8448168839230292,2385,9666,8166,9
2386,2386,2386,0,3,82 38 81 92,82,38,81,92,-1,-1,"['82', '38', '81', '92']",4,0.33318046319651456,2386,13083,4359,18
2387,2387,2386,2,3,161 38 81 92,161,38,81,92,-1,-1,"['161', '38', '81', '92']",4,0.790619509586739,2387,13091,10350,18
2388,2388,2386,2,3,157 38 81 92,157,38,81,92,-1,-1,"['157', '38', '81', '92']",4,0.5854664934667991,2388,13087,7662,18
2389,2389,2389,3,3,74 38 81 29,74,38,81,29,-1,-1,"['74', '38', '81', '29']",4,0.7752207653197752,2389,11211,8691,9
2390,2390,2389,2,3,161 38 81 29,161,38,81,29,-1,-1,"['161', '38', '81', '29']",4,0.5214094558429974,2390,11210,5845,11
2391,2391,2389,3,3,157 38 81 29,157,38,81,29,-1,-1,"['157', '38', '81', '29']",4,0.8268081690894498,2391,11213,9271,9
2392,2392,2392,2,3,74 92 102,74,92,102,-1,-1,-1,"['74', '92', '102']",3,0.45570955106959926,2392,6638,3025,11
2393,2393,2392,3,3,136 92 102,136,92,102,-1,-1,-1,"['136', '92', '102']",3,0.885593858196598,2393,6643,5883,9
2394,2394,2392,1,3,82 92 102,82,92,102,-1,-1,-1,"['82', '92', '102']",3,0.7884991720608159,2394,6643,5238,9
2395,2395,2395,1,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.9091780493649653,2395,8346,7588,12
2396,2396,2395,1,3,136 162 92 29,136,162,92,29,-1,-1,"['136', '162', '92', '29']",4,0.8231488138030194,2396,8346,6870,2
2397,2397,2395,2,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.5105465004793864,2397,8344,4260,11
2398,2398,2398,2,3,106 38 102,106,38,102,-1,-1,-1,"['106', '38', '102']",3,0.88671875,2398,512,454,9
2399,2399,2398,0,3,136 162 38 102,136,162,38,102,-1,-1,"['136', '162', '38', '102']",4,0.48828125,2399,512,250,5
2400,2400,2398,2,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.7325581395348837,2400,516,378,9
2401,2401,2401,1,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.6772994363832594,2401,8339,5648,12
2402,2402,2401,0,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.7292241275932366,2402,8339,6081,12
2403,2403,2401,0,3,136 162 92 29,136,162,92,29,-1,-1,"['136', '162', '92', '29']",4,0.660234899328859,2403,8344,5509,2
2404,2404,2404,1,3,106 38 102,106,38,102,-1,-1,-1,"['106', '38', '102']",3,0.8454258675078864,2404,317,268,9
2405,2405,2404,2,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.7492063492063492,2405,315,236,9
2406,2406,2404,0,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.8857142857142857,2406,315,279,9
2407,2407,2407,1,3,74 38 102,74,38,102,-1,-1,-1,"['74', '38', '102']",3,0.9759687034277198,2407,10736,10478,9
2408,2408,2407,0,3,136 162 38 102,136,162,38,102,-1,-1,"['136', '162', '38', '102']",4,0.8019737454613165,2408,10741,8614,5
2409,2409,2407,1,3,157 38 102,157,38,102,-1,-1,-1,"['157', '38', '102']",3,0.40942535158796683,2409,10737,4396,11
2410,2410,2410,3,3,74 38 29,74,38,29,-1,-1,-1,"['74', '38', '29']",3,0.8244328922495274,2410,4232,3489,12
2411,2411,2410,1,3,82 38 29,82,38,29,-1,-1,-1,"['82', '38', '29']",3,0.9064493267186393,2411,4233,3837,12
2412,2412,2410,0,3,136 38 29,136,38,29,-1,-1,-1,"['136', '38', '29']",3,0.8979206049149339,2412,4232,3800,12
2413,2413,2413,0,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.941926087748043,2413,5493,5174,12
2414,2414,2413,0,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.7546894918958296,2414,5491,4144,12
2415,2415,2413,0,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.6871132144157263,2415,5494,3775,12
2416,2416,2416,3,3,106 92 102,106,92,102,-1,-1,-1,"['106', '92', '102']",3,0.6183185957502969,2416,7577,4685,11
2417,2417,2416,0,3,74 92 102,74,92,102,-1,-1,-1,"['74', '92', '102']",3,0.694297782470961,2417,7576,5260,9
2418,2418,2416,2,3,82 92 102,82,92,102,-1,-1,-1,"['82', '92', '102']",3,0.8304301926629718,2418,7578,6293,9
2419,2419,2419,3,3,74 38 102,74,38,102,-1,-1,-1,"['74', '38', '102']",3,0.48033736408901534,2419,9841,4727,11
2420,2420,2419,2,3,157 162 38 102,157,162,38,102,-1,-1,"['157', '162', '38', '102']",4,0.7629975629569455,2420,9848,7514,5
2421,2421,2419,0,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.9450081168831169,2421,9856,9314,9
2422,2422,2422,0,3,106 162 38 81,106,162,38,81,-1,-1,"['106', '162', '38', '81']",4,0.705015585151601,2422,7058,4976,5
2423,2423,2422,2,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.7806744120147351,2423,7058,5510,9
2424,2424,2422,0,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.9196770080747981,2424,7059,6492,9
2425,2425,2425,2,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.7472527472527473,2425,182,136,9
2426,2426,2425,3,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.6774193548387096,2426,186,126,9
2427,2427,2425,0,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.9405405405405406,2427,185,174,9
2428,2428,2428,2,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.8468564469477851,2428,6569,5563,12
2429,2429,2428,1,3,82 162 92 29,82,162,92,29,-1,-1,"['82', '162', '92', '29']",4,0.8245053272450533,2429,6570,5417,2
2430,2430,2428,3,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.7024969549330086,2430,6568,4614,12
2431,2431,2431,3,3,106 38 81,106,38,81,-1,-1,-1,"['106', '38', '81']",3,0.8261371127224786,2431,6068,5013,9
2432,2432,2431,0,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.8640856672158155,2432,6070,5245,9
2433,2433,2431,1,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.516655672823219,2433,6064,3133,11
2434,2434,2434,1,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.6872210282691354,2434,6049,4157,12
2435,2435,2434,0,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.6341544056868904,2435,6049,3836,11
2436,2436,2434,2,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.6937830687830688,2436,6048,4196,12
2437,2437,2437,2,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.8076109936575053,2437,5203,4202,9
2438,2438,2437,2,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.6870317002881844,2438,5205,3576,9
2439,2439,2437,2,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.6821586326099481,2439,5207,3552,9
2440,2440,2440,2,3,106 38 29,106,38,29,-1,-1,-1,"['106', '38', '29']",3,0.26692178904568287,2440,12543,3348,7
2441,2441,2440,0,3,74 38 29,74,38,29,-1,-1,-1,"['74', '38', '29']",3,0.9155041849342368,2441,12545,11485,12
2442,2442,2440,1,3,82 38 29,82,38,29,-1,-1,-1,"['82', '38', '29']",3,0.7447215361325791,2442,12551,9347,12
2443,2443,2443,1,3,136 162 38 81,136,162,38,81,-1,-1,"['136', '162', '38', '81']",4,0.8486776976382407,2443,7071,6001,5
2444,2444,2443,2,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.6240984302078914,2444,7071,4413,11
2445,2445,2443,0,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.7930400339510539,2445,7069,5606,9
2446,2446,2446,1,3,74 38 29,74,38,29,-1,-1,-1,"['74', '38', '29']",3,0.8091241369974279,2446,7387,5977,12
2447,2447,2446,3,3,106 38 29,106,38,29,-1,-1,-1,"['106', '38', '29']",3,0.8991880920162382,2447,7390,6645,12
2448,2448,2446,0,3,157 38 29,157,38,29,-1,-1,-1,"['157', '38', '29']",3,0.8727002164502164,2448,7392,6451,12
2449,2449,2449,2,3,106 38 102,106,38,102,-1,-1,-1,"['106', '38', '102']",3,0.658199795431299,2449,5866,3861,9
2450,2450,2449,3,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.7563884156729132,2450,5870,4440,9
2451,2451,2449,3,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.7520435967302452,2451,5872,4416,9
2452,2452,2452,3,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.9244992295839753,2452,3245,3000,9
2453,2453,2452,0,3,74 38 102,74,38,102,-1,-1,-1,"['74', '38', '102']",3,0.9676425269645609,2453,3245,3140,9
2454,2454,2452,2,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.94362292051756,2454,3246,3063,9
2455,2455,2455,2,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.7722170252572498,2455,6414,4953,12
2456,2456,2455,2,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.6919239164328033,2456,6414,4438,12
2457,2457,2455,0,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.8482156771076828,2457,6417,5443,12
2458,2458,2458,1,3,74 38 102,74,38,102,-1,-1,-1,"['74', '38', '102']",3,0.9668055029660482,2458,7923,7660,9
2459,2459,2458,0,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.8212980466288595,2459,7935,6517,9
2460,2460,2458,3,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.6066338756463615,2460,7929,4810,11
2461,2461,2461,3,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.9153752039151712,2461,4904,4489,12
2462,2462,2461,3,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.586375688354069,2462,4903,2875,11
2463,2463,2461,0,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.9067917601468488,2463,4903,4446,12
2464,2464,2464,0,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.7870189171559034,2464,3066,2413,12
2465,2465,2464,1,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.8674934725848564,2465,3064,2658,12
2466,2466,2464,2,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.8744292237442922,2466,3066,2681,12
2467,2467,2467,0,3,106 38 102,106,38,102,-1,-1,-1,"['106', '38', '102']",3,0.8144139995394888,2467,4343,3537,9
2468,2468,2467,0,3,82 38 102,82,38,102,-1,-1,-1,"['82', '38', '102']",3,0.6732673267326733,2468,4343,2924,9
2469,2469,2467,1,3,136 38 102,136,38,102,-1,-1,-1,"['136', '38', '102']",3,0.7377388901680866,2469,4343,3204,9
2470,2470,2470,3,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.6816414686825054,2470,4630,3156,12
2471,2471,2470,0,3,136 92 29,136,92,29,-1,-1,-1,"['136', '92', '29']",3,0.9572446555819477,2471,4631,4433,12
2472,2472,2470,0,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.901965018354567,2472,4631,4177,12
2473,2473,2473,1,3,74 162 38 81,74,162,38,81,-1,-1,"['74', '162', '38', '81']",4,0.9475711892797319,2473,5970,5657,5
2474,2474,2473,2,3,136 38 81,136,38,81,-1,-1,-1,"['136', '38', '81']",3,0.7651591289782245,2474,5970,4568,9
2475,2475,2473,2,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.707823756073044,2475,5969,4225,9
2476,2476,2476,1,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.9791666666666666,2476,144,141,9
2477,2477,2476,2,3,136 162 38 81,136,162,38,81,-1,-1,"['136', '162', '38', '81']",4,0.7552447552447552,2477,143,108,5
2478,2478,2476,0,3,82 38 81,82,38,81,-1,-1,-1,"['82', '38', '81']",3,0.6827586206896552,2478,145,99,9
2479,2479,2479,0,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.40516920788397176,2479,10756,4358,11
2480,2480,2479,3,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.8657063197026023,2480,10760,9315,12
2481,2481,2479,1,3,157 92 29,157,92,29,-1,-1,-1,"['157', '92', '29']",3,0.5922555483331786,2481,10769,6378,11
2482,2482,2482,0,3,74 162 38 81,74,162,38,81,-1,-1,"['74', '162', '38', '81']",4,0.6007486769071899,2482,7747,4654,5
2483,2483,2482,2,3,74 38 81,74,38,81,-1,-1,-1,"['74', '38', '81']",3,0.8273724983860555,2483,7745,6408,9
2484,2484,2482,1,3,157 38 81,157,38,81,-1,-1,-1,"['157', '38', '81']",3,0.807051530414568,2484,7743,6249,9
2485,2485,2485,2,3,106 92 29,106,92,29,-1,-1,-1,"['106', '92', '29']",3,0.6969239071775499,2485,9265,6457,12
2486,2486,2485,2,3,74 92 29,74,92,29,-1,-1,-1,"['74', '92', '29']",3,0.7767943874797626,2486,9265,7197,12
2487,2487,2485,0,3,82 92 29,82,92,29,-1,-1,-1,"['82', '92', '29']",3,0.8091743119266055,2487,9265,7497,12
2488,2488,2488,1,3,74 81 92,74,81,92,-1,-1,-1,"['74', '81', '92']",3,0.8620266120777892,2488,9770,8422,9
2489,2489,2488,2,3,136 162 81 92,136,162,81,92,-1,-1,"['136', '162', '81', '92']",4,0.6307172823084007,2489,9773,6164,5
